what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348367289215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367290560
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348367293327
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348367307974
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348367310177
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348367316241
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348367316255
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348367318250
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348367318250
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348367329437
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348367329712
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348367329771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367341474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348367343294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367344289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367345907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348367346986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367348858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367353235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348367354453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367356134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367357793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348367358847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367360333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367364392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348367365596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367366581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367368280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348367369787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367371065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348367437691
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367478877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367534282
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348367534965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367538702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367733970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367744241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367750017
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348367751156
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348367751629
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348367751705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367765225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367766748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348367797626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348367806345
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348367820677
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348367826114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348367828851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348367830675
error,log,,,"activity_profile.xml: Circular dependencies cannot exist in RelativeLayout",1348367837919
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348367864077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348367866284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348367872015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348368018018
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348368047052
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348368047288
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348368047502
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1348368051400
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348368095767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348368099674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348368101828
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1348368106060
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348368108074
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348368118369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348368123665
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348368156421
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1348368209430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348368217607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348368613834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348368703649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348368726704
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369017008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369036286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369060584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369064203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369128064
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348369136421
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348369140007
error,log,,,"activity_profile.xml: Circular dependencies cannot exist in RelativeLayout",1348369142776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348369189321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369266559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369267042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369267517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369267988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369268499
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369269032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369269565
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369270150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369270622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369271136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369271973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369272951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369273877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369274593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369275112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369275680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369276171
error,log,,,"activity_profile.xml: Circular dependencies cannot exist in RelativeLayout",1348369280183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369280213
error,log,,,"activity_profile.xml: Circular dependencies cannot exist in RelativeLayout",1348369281552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369281580
error,log,,,"activity_profile.xml: Circular dependencies cannot exist in RelativeLayout",1348369281659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369282610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369284296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369285093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369285945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369286779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369287339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369287921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369288424
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348369290759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369304793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369333590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369335572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369366818
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348369373730
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348369381854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369387454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369392008
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348369394246
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348369394484
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348369394663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348369403738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369428715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369439734
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1348369449430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369454923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369474930
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348369474954
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348369476785
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348369479427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348369491859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348369501370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348369513876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369542880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369566804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369572725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369575122
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348369577034
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348369579801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369584771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369588173
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348369588288
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348369588564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369621285
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369632426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369634453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369678476
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369712170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369738617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369740170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369743511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348369745207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370210234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370225786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370298170
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348370301017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370343814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370348269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370352789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370736658
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348370739575
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1348370739800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370743384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370744765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348370751014
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348370753321
error,log,,,"Parser exception for /Volumes/Moviz & Photoz/education/android/MyFirstApp/AndroidManifest.xml: Element type ""manifest"" must be followed by either attribute specifications, "">"" or ""/>"".",1348370753367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370754208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370754825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370767479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370771189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348370774445
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348370775787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370800506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370887031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348370889237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370892890
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370897943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348370899152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348370901020
error,log,,,"Parser exception for /Volumes/Moviz & Photoz/education/android/MyFirstApp/AndroidManifest.xml: Element type ""manifest"" must be followed by either attribute specifications, "">"" or ""/>"".",1348370901197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370902050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370918452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348370928021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370930210
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370943506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348370945695
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348370951232
error,log,,,"Parser exception for /Volumes/Moviz & Photoz/education/android/MyFirstApp/AndroidManifest.xml: Element type ""manifest"" must be followed by either attribute specifications, "">"" or ""/>"".",1348370951368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370961171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348370989120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348370997713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348370998711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348371001733
error,log,,,"Parser exception for /Volumes/Moviz & Photoz/education/android/MyFirstApp/AndroidManifest.xml: Element type ""manifest"" must be followed by either attribute specifications, "">"" or ""/>"".",1348371001840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371017162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371027954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348371032174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348371041265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348371045658
error,log,,,"Parser exception for /Volumes/Moviz & Photoz/education/android/MyFirstApp/AndroidManifest.xml: Element type ""application"" must be followed by either attribute specifications, "">"" or ""/>"".",1348371045775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371055170
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371070695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371074162
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371078466
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371082000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371125122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371128266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371130187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348371137216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348371142985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348371146905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371150353
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371153452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348371163710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371164873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371167969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348371173293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348371180828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371186002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371364265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348371368996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371383375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371411488
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348371415427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371415459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371415529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371415560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371492006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371494414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371549388
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1348371552747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348371555391
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348371560047
error,log,,,"Parser exception for /Volumes/Moviz & Photoz/education/android/MyFirstApp/AndroidManifest.xml: Attribute ""package"" was already specified for element ""manifest"".",1348371560169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348371568410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348371569713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371572431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371621900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371647846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371653137
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348371666326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371676007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371686256
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348371689838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371689867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371689943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371689972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348371700406
