what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354588480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354632447
error,log,,,"Internal Error",1348354635259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348354641511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348354647547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354653804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354694050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354713115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354716023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354717987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354812067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348354815871
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348354818968
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354823423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354823636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348354825949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354833778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354839139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354846172
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354951079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354967507
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348354977719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348354981830
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348354984948
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348355000101
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348355009972
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348355012354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348355040058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355045475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355158372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355169455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355183456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355187120
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355249987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355259746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355277429
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348355280440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355289948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355300998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348355305595
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348355315008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348355317684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355323603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355335659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348355339827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1348355378928
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1348355380308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348355382690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348355384779
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348355386069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348355395970
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348355402170
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348355406225
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348355407858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348355412904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348355415008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355416300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355443752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355451164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355454515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355455767
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355508060
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348355513115
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348355517911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355522523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355522734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348355524752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355527049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355589467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355604585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355683852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355688309
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1348355702805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355702879
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348355702903
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1348355704302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355741129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355742276
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348355749458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355751267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355769951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355771853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355776740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348355781104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348355785272
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355786544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355806922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355811539
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355813543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348355819207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355821886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355823347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355825245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355831663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348355836487
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348355840145
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355844944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355845169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355845766
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355850363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348355852747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355853851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355894841
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348355901091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355905947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355906163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355906255
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1348355915924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355916678
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348355917058
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348355917132
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348355921092
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348355923470
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348355930065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348355944247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355945417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355951866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348355959013
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348355961025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355961476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355967757
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348355970121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348355995683
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348355997494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348355998891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356017271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348356021269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356022865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356024489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356028426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356030883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356034771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356035747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348356042615
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348356044669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356046461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356046680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348356049418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356050985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356056079
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348356057966
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1348356064585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356065744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356065982
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348356067674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356069240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356086888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356089524
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356091743
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356097127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356172914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356177899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356199596
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348356208222
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348356216789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356231698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356244936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356250404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356261114
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348356265641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348356269927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348356279410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356281504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356286622
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1348356290770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356293396
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1348356369060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356472931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356478226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356491162
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348356494833
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348356497158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356520780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356522051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356523469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356535853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356541564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356552885
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348356555328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348356579206
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348356607665
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348356613268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348356628441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348356632409
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348356657677
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348356660756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348356669458
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348356677248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348356680448
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348356683802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348356690935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348356694061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356828955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356956848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356959837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356977859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348356978882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357257187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357263290
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357264502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357270774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357540049
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1348357542510
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348357543942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357552779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357625770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357628044
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357647304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357649622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357650067
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357651093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357667854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357721575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357751645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357762160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357762461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357770298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348357775014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357936167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357940971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357958592
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1348357965817
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1348357966869
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1348357966954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357977543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357984062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357986110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348357988967
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348357991322
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1348358000529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348358005573
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348358006920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348358009083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348358021525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348358038065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348362695068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348362797191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348362814240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348362864676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348362925168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1348362935065
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1348362945235
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1348362950999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1348362954153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1348362956030
